"","ID","title"
"1262",1262,"Female Reproductive Seasonality and Male Influxes in Wild Mandrills (Mandrillus sphinx)"
"1263",1263,"Detecting Native Freshwater Fishes Using Novel Non-invasive Methods"
"1264",1264,"Understory Vegetation in Oil Palm Plantations Promotes Leopard Cat Activity, but Does Not Affect Rats or Rat Damage"
"1265",1265,"Structural differences in mammal assemblages between savanna ecosystems of the Colombian llanos"
"1266",1266,"Efficacy of voluntary mitigation in reducing harbor seal disturbance"
"1267",1267,"SF3M software: 3-D photo-reconstruction for non-expert users and its application to a gully network"
"1268",1268,"A comparison of traffic estimates of nocturnal flying animals using radar, thermal imaging, and acoustic recording"
"1269",1269,"Comparison of trapping and camera survey methods for determining presence of allegheny woodrats"
"1270",1270,"Broad-leaved forest selection of the Japanese marten (martes melampus) in Central Japan revealed by camera trapping"
"1271",1271,"First record of leopardus colocola (Molina, 1782) in northern patagonia, aysén region, Chile, and behavioral scent-marking observations [Primer registro de leopardus colocola (Molina, 1782) en patagonia norte, región de aysén, Chile y observaciones de comportamiento de marca territorial]"
"1272",1272,"Identification of animal individuals using deep learning: A case study of giant panda"
"1273",1273,"Records of different habitats used by the colo-colo (Leopardus colocola colocola) molina 1782, in central chile [Registros de diferentes hábitats usados por el colo-colo (Leopardus colocola colocola) molina 1782, en la zona central de chile]"
"1274",1274,"Scent communication behavior by giant pandas"
"1275",1275,"The monk parakeet (Myiopsitta monachus) as a potential pest for agriculture in the Mediterranean basin"
"1276",1276,"Facial recognition of giant pandas based on developmental network recognition model [基于发育网络识别模型的大熊猫面部识别]"
"1277",1277,"Combining stable isotope analysis and conventional techniques to improve knowledge of the diet of the European Roller Coracias garrulus"
"1278",1278,"Daily activity patterns and co-occurrence of duikers revealed by an intensive camera trap survey across central African rainforests"
"1279",1279,"Do Bird Friendly® coffee criteria benefit mammals? Assessment of mammal diversity in Chiapas, Mexico"
"1280",1280,"Implicit Sensing of Building Occupancy Count with Information and Communication Technology Data Sets"
"1281",1281,"Wildlife response to wildfire in a northern new york jack pine barrens"
"1282",1282,"Distance sampling with camera traps"
"1283",1283,"Locomotor activity pattern of two recently introduced non-native ungulate species in a Mediterranean habitat"
"1284",1284,"Economical crowdsourcing for camera trap image classification"
"1285",1285,"A ghost in the mist: Extension of the known range of colombian weasel, neogale felipei (izor & de la torre, 1978) (carnivora, mustelidae), in the cordillera occidental"
"1286",1286,"An early flame detection system based on image block threshold selection using knowledge of local and global feature analysis"
"1287",1287,"Daily activity pattern of pumas (Puma concolor) and their potential prey in a tropical cloud forest of colombia"
"1288",1288,"Population and distribution of wild Asian elephants (Elephas maximus) in Phu Khieo Wildlife Sanctuary, Thailand"
"1289",1289,"A camera trap assessment of terrestrial mammals in machalilla national park, Western Ecuador"
"1290",1290,"PM2.5 concentration forecasting at surface monitoring sites using GRU neural network based on empirical mode decomposition"
"1291",1291,"Computer-automated bird detection and counts in high-resolution aerial images: a review"
"1292",1292,"Detecting Migrating Birds at Night"
"1293",1293,"Western grey kangaroos (Macropus fuliginosus) include fauna underpasses in their home range"
"1294",1294,"Cascade and fusion: A deep learning approach for camouflaged object sensing"
"1295",1295,"Habitat preferences of reintroduced banteng (Bos javanicus) into the Salakphra Wildlife Sanctuary, Thailand"
"1296",1296,"Understanding nutrient landscapes for giant pandas in the qinling mountains, China: The relationships between bamboo mineral content and giant panda habitat selection during migration"
"1297",1297,"Wild Asian elephant Elephas maximus population in Salakpra Wildlife Sanctuary, Thailand"
"1298",1298,"Rapid internet of things (IoT) prototype for accurate people counting towards energy efficient buildings"
"1299",1299,"Camera trap based monitoring of a key wildlife corridor reveals opportunities and challenges for large mammal conservation in Assam, India"
"1300",1300,"Classification of the trap-neuter-return surgery images of stray animals using yolo-based deep learning integrated with a majority voting system"
"1301",1301,"Camera-Trap Records of Fishing Cat (Prionailurus viverrinus) from East Medinipur (West Bengal, India), and Notes on Threats to This Population"
"1302",1302,"What makes a long tail short? Testing Allen's rule in the toque macaques of Sri Lanka"
"1303",1303,"First Camera Trap Record of Fishing Cat Prionailurus viverrinus Bennett, 1833 (Carnivora: Felidae) from a Rural Wetland of Mid-West Bengal, India"
"1304",1304,"Urbanisation alters processing of marine carrion on sandy beaches"
"1305",1305,"Factors affecting the use of fauna underpasses by bandicoots and bobtail lizards"
"1306",1306,"Activity of potential predators of European hare (Lepus europaeus) leverets and ground-nesting birds in wildflower strips"
"1307",1307,"Vegetation characteristics influence fine-scale intensity of habitat use by wild turkey and white-tailed deer in a loblolly pine plantation"
"1308",1308,"Using nest captures and video cameras to estimate survival and abundance of breeding Piping Plovers Charadrius melodus"
"1309",1309,"Design of experimental food patches to measure foraging intensity for octopus: A case study with the giant Pacific octopus Enteroctopus dofleini"
"1310",1310,"Night-time pedestrian classification with histograms of oriented gradients-local binary patterns vectors"
"1311",1311,"Elevated potential for intraspecific competition in territorial carnivores occupying fragmented landscapes"
"1312",1312,"Seeing the forest for the trees: Putting multilayer networks to work for community ecology"
"1313",1313,"Modeling abundance, distribution, movement and space use with camera and telemetry data"
"1314",1314,"Sun bears use 14-year-old previously logged forest more than primary forest in Sabah, Malaysia"
"1315",1315,"Estimating recruitment from capture–recapture data by modelling spatio-temporal variation in birth and age-specific survival rates"
"1316",1316,"Using lorelograms to measure and model correlation in binary data: Applications to ecological studies"
"1317",1317,"Prey species and prey selection of dholes at three different sites in Thailand"
"1318",1318,"Evaluating species-specific responses to camera-trap survey designs"
"1319",1319,"Some ecological aspects of dhole (Cuon alpinus) in the Huai Kha Khaeng Wildlife Sanctuary, Uthai Thani Province, Thailand"
"1320",1320,"Animal Species Recognition Using Deep Learning"
"1321",1321,"Spatial and temporal overlaps of top predators: Dhole, tiger and leopard, and their potential preys in huai kha khaeng wildlife sanctuary, thailand"
"1322",1322,"Fragment configuration or environmental quality? Understanding what really matters for the conservation of native mammals in the Atlantic Forest of Argentina"
"1323",1323,"Movement, home range size and activity pattern of the golden jackal (Canis aureus, linneaus, 1758) in huai kha khaeng wildlife sanctuary, Thailand"
"1324",1324,"Are tree plantations promoting homogenization of mammal assemblages between regions with contrasting environments?"
"1325",1325,"Jaguar in the tepalcatepec basin in central-western Michoacán, México"
"1326",1326,"Tree plantations replacing natural grasslands in high biodiversity areas: How do they affect the mammal assemblage?"
"1327",1327,"Distribution patterns of wild felids (Carnivora: Felidae) in the dry tropics of central-western Mexico [Patrones de distribución de felinos silvestres (Carnivora: Felidae) en el trópico seco del Centro-Occidente de México]"
"1328",1328,"Large mammal use of seminatural grasslands and implications for aviation strike risk"
"1329",1329,"Nest attendance and hatchling care in wild American crocodiles (Crocodylus acutus) in Quintana Roo, Mexico"
"1330",1330,"Tools for co-existence: Fladry corrals efficiently repel wild wolves (Canis lupus) from experimental baiting sites"
"1331",1331,"Population density and habitat use of two sympatric small cats in a central Indian reserve"
"1332",1332,"Bangers and cash: Baiting efficiency in a heterogeneous population"
"1333",1333,"Population Estimate, Habitat-Use and Activity Patterns of the Honey Badger in a Dry-Deciduous Forest of Central India"
"1334",1334,"Gulls of a feather do not sleep whenever—circadian rhythm of activity of black-headed gulls Chroicocephalus ridibundus during the incubation period"
